MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude
1.5743,31,4.544871794871795,0.9807692307692307,1219,3.907051282051282,35.36,-118.97
2.2094,20,2.1652490886998783,1.088699878493317,1749,2.1251518833535843,34.06,-118.3
1.867,23,4.701587301587302,1.0888888888888888,1079,3.425396825396825,38.64,-121.45
3.0348,20,5.325475285171103,1.0714828897338402,3107,2.3627376425855515,38.63,-121.32
1.9881,12,4.513888888888889,0.9988425925925926,2145,2.482638888888889,40.56,-122.35
4.0714,21,6.414583333333334,1.0604166666666666,1431,2.98125,33.89,-117.82
2.025,33,3.432098765432099,1.123456790123457,375,4.62962963,33.75,-116.25
2.8636,24,3.872,0.96,631,2.524,37.25,-121.88
3.5255,21,5.694581280788177,1.0492610837438423,2174,2.6773399014778323,34,-117.04
3.35,14,4.434343434343434,1.018939393939394,1835,2.316919191919192,32.87,-117.22
2.555,36,5.598746081504702,1.0595611285266457,974,3.053291536050157,38.67,-121.37
3.5227,35,5.612903225806452,1.053763440860215,1056,3.784946237,33.94,-117.46
4.5382,39,4.972560975609756,0.9817073170731707,1034,3.152439024390244,33.92,-118.08
5.2118,35,5.49009901,1.0198019801980198,515,2.5495049504950495,34.2,-118.49
2.7266,37,4.198938992,1.039787798408488,1776,4.710875331564987,34.03,-118.2
5.0653,35,5.602836879432624,0.9432624113475178,926,3.2836879432624113,33.93,-118.31
3.5464,15,5.065092534,1.0433950223356732,4390,2.801531589023612,38.24,-122.07
4.825,11,6.4113924050632916,1.1898734177215189,410,2.5949367088607596,38.77,-120.84
1.9018,39,4.127906976744186,1.2005813953488371,1911,2.7776162790697674,34.03,-118.33
1.7125,27,5.756756756756757,1.1891891891891893,464,3.135135135135135,39.94,-122
3.3421,30,5.032119914346895,1.0107066381156318,945,2.023554604,34.08,-118.11
2.233,25,4.746987951807229,1.1325301204819278,155,1.8674698795180722,38.58,-121.22
6.6605,29,7.825396825396825,1.0380952380952382,859,2.726984126984127,38.03,-121.25
1.5863,21,5.154081632653061,1.0755102040816327,2948,3.0081632653061225,39.7,-121.81
5.1423,36,4.845323741007194,1,748,2.6906474820143886,33.9,-118.11
12.0933,10,8.179012345679013,1.1666666666666667,427,2.6358024691358026,37.98,-122.46
3.4211,43,4.615101289134438,0.9779005524861878,1230,2.265193370165746,33.8,-118.14
2.2716,26,2.89,0.9825,1880,4.7,33.84,-117.91
3.9926,14,5.555555555555555,1.0098039215686274,1867,3.0506535947712417,36.32,-119.77
5.8411,34,6.498007968,1.0617529880478087,1265,2.5199203187250996,34.47,-119.72
5.7812,27,6.376130198915009,1.0650994575045207,1725,3.119349005424955,37.28,-121.98
4.6042,36,5.940919037199125,1.0371991247264771,1303,2.851203501094092,33.75,-118.31
2.9485,7,4.880434782608695,1.0905797101449275,799,2.8949275362318843,34.07,-117.18
4.9231,8,4.748936170212766,1.1361702127659574,435,1.851063829787234,34.1,-118.18
2.3507,12,5.531073446327683,1.0423728813559323,875,2.4717514124293785,39.82,-121.59
3.6838,13,6.329305135951661,1.1812688821752266,860,2.598187311178248,38.03,-120.28
1.7451,23,3.6473477406679766,1.0589390962671905,2194,2.1552062868369353,38.6,-121.42
3.6583,18,5.3292011019283745,1.0647382920110193,2500,3.443526170798898,33.92,-117.47
4.5347,12,6.504098360655738,1.0655737704918034,1590,3.2581967213114753,36.93,-119.88
4.4033,15,6.885207100591716,1.093491124260355,2324,2.750295857988166,35.13,-120.56
4.4609,16,6.2607361963190185,1.021472392638037,1912,2.932515337423313,38.71,-121.27
2.25,14,4.734335839598997,1.1804511278195489,853,2.137844611528822,39.22,-121.04
6.9391,52,8.244725738396625,1.0337552742616034,645,2.721518987341772,34.11,-118.3
3.4152,34,4.691358024691358,1.0599647266313934,1475,2.601410934744268,33.75,-117.83
4.975,16,56.26923076923077,10.153846153846153,54,2.076923076923077,39.01,-120.16
2.0333,12,5.180952380952381,1.2,1303,4.136507936507937,36.2,-119.34
5.6205,19,7.232300884955753,1.0685840707964602,1383,3.059734513274336,37.13,-121.67
3.3864,45,4.824175824175824,1.0615384615384615,1265,2.78021978,34.08,-118.36
1.4722,52,3.2254901960784315,1.0686274509803921,291,2.8529411764705883,34.42,-119.7
3.0682,39,4.316810344827586,1.0775862068965518,1109,2.3900862068965516,37.8,-122.21
2.6607,25,5.584070796460177,1.2964601769911503,534,2.3628318584070795,38.93,-119.98
2.5365,10,4.873517786561265,1.1040843214756257,2310,3.0434782608695654,32.86,-116.91
2.8393,15,5.427402862985685,1.0838445807770962,1267,2.591002044989775,37.31,-119.64
1.5481,52,5.02,1,311,3.11,39.73,-121.84
3.2794,7,5.546473302570863,1.044166117336849,5146,3.3922214897824654,34.46,-117.2
4.2,38,5.316062176165803,0.9844559585492227,789,4.0880829015544045,33.97,-118.08
5.1312,39,4.985074626865671,0.9194029850746268,957,2.8567164179104476,37.69,-122.15
6.0762,37,7.070692194403534,1.0294550810014726,1830,2.695139911634757,37.98,-122.51
2.0625,22,3.9614093959731544,1.0369127516778522,1472,2.469798657718121,33.2,-117.25
2.7778,25,5.0990873533246415,1.106910039113429,1580,2.0599739243807043,32.77,-117.08
6.0336,10,6.26032316,0.9784560143626571,1410,2.5314183123877916,33.11,-117.24
6.7371,14,7.670731707317073,1.0414634146341464,2724,3.321951219512195,37.95,-121.98
1.6318,19,2.909090909090909,0.9937304075235109,845,2.6489028213166144,33.2,-117.37
3.9722,29,4.789795918367347,0.9469387755102041,1135,2.316326530612245,37.97,-122.32
4.7319,35,4.926666666666667,0.9933333333333333,1000,2.2222222222222223,33.93,-118.4
7.9125,12,6.845238095238095,0.9761904761904762,2042,3.4727891156462585,33.7,-117.76
6.8564,42,6.4520547945205475,1.0410958904109588,630,2.8767123287671232,33.95,-118.14
3.8372,41,5.265957447,1.1319148936170214,1416,3.0127659574468084,33.91,-118.29
2.85,38,5.089347079,1.0893470790378006,1080,3.711340206185567,32.68,-117.06
3.11,40,5.368085106382979,1.0382978723404255,976,2.076595744680851,32.76,-117.02
2.1937,20,3.625766871165644,1.1625766871165644,678,2.079754601226994,32.75,-117.14
2.3545,33,3.6277602523659307,1.2082018927444795,604,1.9053627760252365,33.43,-117.61
2.6217,36,3.792091836734694,1.0293367346938775,2846,3.6301020408163267,34.16,-118.14
3.6031,52,3.7025920873124147,1.0627557980900408,1438,1.9618008185538882,37.77,-122.43
6.2427,19,6.446293494704992,1.0257186081694403,2621,3.9652042360060515,33.85,-118.08
2.6083,52,3.746183206,1.0782442748091603,1628,3.1068702290076335,37.77,-122.41
2.7432,35,4.695652173913044,1.1123188405797102,1423,5.155797101449275,34.05,-118.19
3.4474,28,4.4487394957983195,1.1058823529411765,1459,2.4521008403361346,33.72,-118.3
3.1929,26,4.311871227364185,1.080482897384306,2806,1.8819584171696848,34.17,-118.39
4,37,4.341389728096677,0.9214501510574018,979,2.9577039274924473,37.57,-122.31
3.3214,47,4.912878787878788,1.106060606060606,704,2.6666666666666665,33.96,-118.32
3.3713,35,4.780748663101604,1.0106951871657754,777,2.0775401069518717,32.79,-117.19
3.0509,30,5.598130841121495,1.1728971962616823,1019,4.761682242990654,33.94,-117.4
3.4421,31,4.725907384230288,1.0200250312891115,1886,2.360450563204005,32.79,-117.01
2.7042,38,4.625368731563422,1.0353982300884956,710,2.094395280235988,37.29,-121.89
10.1597,16,7.606936416184971,1.1213872832369942,450,2.601156069364162,34.14,-118.83
3.875,37,4.79253112,0.9336099585062241,814,3.3775933609958506,34.07,-118.17
3.9583,42,4.30749354,1.020671834625323,1041,2.689922480620155,37.74,-122.5
3.045,9,6.475113122171946,1.1493212669683257,681,3.081447963800905,39.2,-121.12
2.4113,23,4.7565445026178015,1.0471204188481675,1376,3.602094240837696,37.7,-122.41
2.2685,16,3.930355791067373,1.0454201362604087,3261,2.468584405753217,32.62,-117.08
6.7543,15,7.185567010309279,1.0701030927835051,1740,3.5876288659793816,33.65,-117.65
4.2375,7,3.8892355694227767,1.0811232449297972,951,1.4836193447737909,32.71,-117.17
7.1924,52,5.715942028985507,0.9478260869565217,755,2.1884057971014492,37.91,-122.56
3.1106,18,4.5796875,1.0328125,3161,2.46953125,34.19,-118.55
1.424,29,4.461661341853035,1.1533546325878594,1583,2.5287539936102235,33.93,-116.97
3.6667,36,5.078,1.07,979,1.958,34.04,-118.48
3.3462,52,6.465116279069767,1.2151162790697674,544,3.1627906976744184,40.81,-124.23
3.692,34,5.067605633802817,1.019718309859155,1293,3.6422535211267606,33.92,-118.29
3.2569,42,4.945273631840796,1,1239,3.082089552238806,34.08,-118.06
3.1853,16,4.636363636363637,1.0397387044093631,4508,2.4540010887316277,38.27,-122.04
3.2857,32,5.099337748344371,1.0728476821192052,793,2.6258278145695364,37.62,-122.04
10.1122,2,8.78665496,1.2756804214223003,3550,3.1167690956979808,33.57,-117.68
5.1842,17,6.595818815,1.0348432055749128,936,3.2613240418118465,33.15,-117.07
3.125,28,6.325842696629214,1.4157303370786516,1057,3.958801498127341,37.01,-120.77
3.3203,27,5.8671875,0.9947916666666666,1197,3.1171875,34.65,-120.45
3.2115,14,3.36013986,1.0664335664335665,662,2.3146853146853146,34.44,-119.81
4.6458,24,6.242946708,1.0579937304075235,1568,2.457680250783699,33.82,-118.06
7.7261,32,7.068311195,1.079696394686907,1304,2.474383302,34.47,-119.7
4.0921,20,5.577608142493639,1.0330788804071247,1766,4.493638676844784,32.69,-117.07
2.6145,10,5.116991643454039,1.0222841225626742,1864,2.596100278551532,36.35,-119.62
2.2386,30,4.725738396624473,1.0464135021097047,609,2.569620253164557,37.78,-120.85
2.0391,38,4.691460055096419,1.0606060606060606,1356,3.7355371900826446,34.12,-117.33
2.625,20,5.53125,1.3125,231,2.40625,38.71,-122.64
5.0126,16,5.9144385026737964,1.0427807486631016,505,2.700534759358289,39,-121.1
4.6821,8,5.393305439330544,0.9832635983263598,867,3.6276150627615062,37.82,-121.23
4.5,17,5.2625169147496615,1.0121786197564275,2415,3.2679296346414075,34.23,-119.19
6.8112,25,7.076693227091633,1.0079681274900398,2519,2.508964143426295,33.98,-118.38
2.9583,52,5.2727272727272725,1.1263858093126387,940,2.084257206208426,38.02,-122.13
4.7022,15,6.261180679785331,1.0599284436493739,3555,3.1797853309481217,33.13,-117.03
3.9028,25,5.470967741935484,0.9870967741935484,436,2.8129032258064517,39.52,-121.49
2.0976,29,4.987938596491228,1.0043859649122806,2494,2.7346491228070176,33.93,-116.89
10.1714,6,8.305343511450381,1.0882103477523324,3744,3.1755725190839694,33.78,-117.78
3.745,42,5.059113300492611,1.116584564860427,1785,2.9310344827586206,33.98,-118.35
4.2383,18,7.572438162544169,1.0565371024734982,828,2.9257950530035335,33.17,-117.32
4.0417,34,6.08,1.1,522,3.48,34.12,-117.88
1.3904,30,3.919753086419753,1.126543209876543,840,2.5925925925925926,40.44,-122.29
3.5521,19,3.453801169590643,1.0467836257309941,1914,2.238596491,33.82,-118.19
6.0352,23,4.831632653061225,1.0612244897959184,769,1.961734693877551,34.12,-118.33
4.4083,17,6.551181102362205,0.9960629921259843,736,2.8976377952755907,37.51,-120.82
3.5,24,5.926470588235294,1.2352941176470589,323,2.375,34.82,-118.93
8.758,30,7.338129496402877,1.0575539568345325,787,2.8309352517985613,37.35,-122.06
7.5408,3,8.493150684931507,1.0342465753424657,519,3.5547945205479454,33.93,-117.57
0.9702,28,2.5576470588235294,0.9952941176470588,807,1.8988235294117648,33.65,-117.92
1.3571,36,3.982689747003995,1.0945406125166446,2378,3.166444740346205,34.12,-117.28
2.1382,37,4.5697940503432495,0.9977116704805492,1349,3.0869565217391304,37.66,-122.08
6.195,26,6.324817518248175,0.9671532846715328,796,2.9051094890510947,37.92,-122.08
1.625,52,3.4285714285714284,0.8571428571428571,46,6.571428571428571,34.06,-117.75
5.1498,35,7.256130790190736,1.0544959128065394,1086,2.9591280653950953,37.71,-122.09
6.7395,26,7.929078014184397,0.9929078014184397,809,2.868794326241135,33.73,-118
3.675,52,5.814814814814815,1.037037037037037,88,3.259259259259259,37.76,-122.39
3.8824,36,5.156398104265403,1.09478673,617,2.924170616113744,33.91,-118.11
2.3971,24,7.003401360544218,1.5714285714285714,410,1.3945578231292517,37.88,-122.08
4.0333,32,5.495176848874598,1.0643086816720257,2003,3.220257234726688,34.06,-117.94
4.6629,25,3.7454545454545456,1.018181818181818,632,1.6415584415584417,33.76,-118.19
5.1491,33,6.228843861740167,0.9928486293206198,2221,2.6471990464839092,32.81,-117.19
1.9423,22,2.6218487394957983,0.8991596638655462,583,4.899159663865547,33.9,-118.22
2.4662,15,5.852734923,1.1276297335203367,2393,3.356241234221599,33.83,-117.29
5.7295,25,6.032040472175379,0.9797639123102867,1753,2.9561551433389543,38,-122.03
4.6613,32,5.154228855721393,1.0165837479270314,1577,2.615257048092869,37.32,-122.01
3.2734,32,4.239583333333333,1.08125,2282,4.754166666666666,33.92,-118.18
4.4312,26,5.6608187134502925,1.0804093567251463,1629,2.3815789473684212,37.92,-122.07
1.6081,35,3.354131534569983,1.069139966273187,1108,1.8684654300168635,34.09,-118.35
4.7932,22,5.296650718,0.9868421052631579,3152,3.770334928229665,34.28,-118.38
5.1045,14,7.395498392282958,1.0771704180064308,1001,3.2186495176848875,33.87,-117.33
3.1779,41,4.394736842105263,1.0548245614035088,1658,3.6359649122807016,33.8,-118.26
3.5909,25,4.126506024096385,1.0647590361445782,1420,2.138554217,34.07,-118.32
5.0462,34,6.370491803278688,1.0491803278688525,895,2.9344262295081966,34.21,-118.59
4.3029,16,6.090592334494773,1.1219512195121952,4930,17.177700348432055,38.42,-120.97
2.8,47,3.7642045454545454,1.1164772727272727,1557,4.423295454545454,34.04,-118.21
6.6137,26,7.25,1.0067567567567568,852,2.8783783783783785,33.78,-118.09
2.8426,10,4.897243107769423,1.1152882205513786,1898,2.3784461152882206,38.67,-121.32
1.585,52,4.376021798365122,1.1416893732970028,891,2.4277929155313354,40.8,-124.17
3.0536,36,4.9614243323442135,0.8961424332344213,969,2.8753709198813056,38.54,-121.54
3.375,19,3.679846939,1.0956632653061225,1520,1.9387755102040816,37.31,-122.03
3.851,10,4.936789449749886,1.035925420645748,6474,2.9440654843110505,33.97,-117.71
2.2429,26,3.4608208955223883,1.0317164179104477,1109,2.0690298507462686,34.1,-117.66
2.7083,21,4.495588235294117,1.026470588235294,1627,2.3926470588235293,35.33,-119.03
3.275,17,5.4613686534216335,1.0596026490066226,1649,3.6401766004415013,37.93,-121.05
3.8583,31,6.457142857142857,1.125,691,2.467857142857143,38.44,-122.69
5.5388,25,6.104536489151874,1.0138067061143985,1251,2.467455621301775,37.35,-122.03
4.4602,14,5.836215666327568,1.0254323499491353,2731,2.778229908,38.57,-121.34
8.3605,33,7.161716171617162,1.0264026402640265,854,2.8184818481848186,37.28,-122
2.2429,52,4.638349514563107,1.0072815533980584,777,1.8859223300970873,32.73,-117.13
1.735,14,4.599397590361446,0.9789156626506024,1453,4.376506024096385,32.73,-115.53
3.6953,23,4.119850187265918,1.0674157303370786,940,3.5205992509363297,33.82,-117.83
5.791,36,5.004048582995951,0.9271255060728745,880,3.562753036437247,37.39,-122
3.25,29,4.505665722379604,1.0113314447592068,1603,2.270538243626062,33.94,-117.41
3.7083,10,5.703603603603604,1.063963963963964,3419,3.08018018,38.46,-121.82
3.0667,19,5.357495881383855,1.0115321252059308,1971,3.2471169686985175,36.32,-119.79
3.5161,24,4.501440922190202,1.2708933717579252,696,2.005763688760807,33.63,-117.92
3.3669,23,5.091603053435114,1.0076335877862594,1510,2.881679389312977,32.81,-116.92
2.9489,39,5.4125874125874125,1.1293706293706294,815,2.8496503496503496,38.99,-122
4.0227,26,5.889655172413793,1.0310344827586206,911,3.1413793103448278,38.72,-121.47
3.1406,33,5.039634146341464,1.0182926829268293,814,2.481707317073171,37.95,-122.04
6.8901,46,5.126394052,0.8884758364312267,688,2.557620817843866,34.01,-118.46
1.2746,36,3.910138248847926,1.2672811059907834,1379,3.1774193548387095,33.78,-118.18
1.1635,39,3.7808988764044944,1.0674157303370786,1520,4.269662921348314,33.97,-118.25
2.9384,38,4.301861702,1.0226063829787233,1284,1.7074468085106382,33.77,-118.16
1.7714,27,2.5325,0.985,1067,2.6675,33.9,-118.29
1.6021,29,4.56,1.0745454545454545,1112,2.021818181818182,37.98,-120.37
2.2449,30,7.508038585209003,1.167202572347267,1214,3.9035369774919615,34.13,-117.33
1.6635,14,3.740576496674058,1.124168514412417,762,1.689578713968958,32.79,-115.58
5.2798,14,6.355184743742551,1.0536352800953517,2093,2.494636471990465,37.96,-121.92
4.0451,27,5.035952064,1.0266311584553929,1742,2.3195739014647137,34.4,-119.71
4.9375,44,6.168776371308017,1.0126582278481013,562,2.371308016877637,33.97,-118.42
8.1872,52,8.268292682926829,1.032520325203252,1005,2.7235772357723578,37.82,-122.23
1.7885,40,5.916817359855335,1.1989150090415914,1467,2.6528028933092225,41.78,-121.62
3.875,33,3.021276595744681,0.6595744680851063,575,12.23404255319149,37.78,-122.18
6.2984,18,6.022801302931596,0.9348534201954397,2046,3.3322475570032575,33.73,-117.97
2.53,45,4.864583333333333,1.1875,893,4.651041666666667,34.06,-118.18
7.0691,13,6.6896969696969695,1.0096969696969698,2444,2.9624242424242424,37.57,-121.87
1.5933,37,3.998330550918197,1.0467445742904842,2489,4.155258764607679,32.69,-117.11
1.3801,36,4.5664160401002505,1.1253132832080202,930,2.330827067669173,40.68,-122.35
2.8406,34,3.281721632196758,1.0698714365567357,2689,1.5030743432084963,37.81,-122.26
3.4777,47,4.873180873180873,1.0665280665280665,1537,3.1954261954261955,34.18,-118.12
3.8583,11,5.832591273374889,1.0231522707034728,3570,3.178984861976848,38.25,-122.01
3.8819,19,4.7552,1.076,2372,1.8976,34.17,-118.61
3.2019,27,4.9314775160599575,1.0085653104925054,1447,3.0985010706638114,37.02,-121.58
4.1591,27,5.381834215167548,1.101410934744268,3026,2.6684303350970016,37.55,-122
5.9572,17,5.670384138785626,1.0086741016109046,1941,2.4052044609665426,37.55,-122.26
1.9,16,4.975133214920071,1.0905861456483126,1695,3.0106571936056836,40.56,-122.35
5.543,16,7.239737274220033,1.0328407224958949,1875,3.0788177339901477,33.2,-117.2
1.9766,27,3.685279187817259,1.0642978003384094,2379,4.025380710659898,34.06,-117.77
1.7075,9,4.937153419593345,1.1959334565619224,1484,2.743068391866913,36.14,-120.35
3.225,19,5.238095238095238,1.0680272108843538,1341,3.0408163265306123,35.48,-120.65
4.7216,20,4.961481481481481,1.0148148148148148,1822,2.6992592592592595,33.94,-117.89
5.4224,37,6.620947630922693,1.0349127182044888,1056,2.6334164588528677,34.15,-117.87
3.6128,10,3.8323529411764707,1.1,1373,2.0191176470588235,34.16,-118.37
2.1094,24,2.8434466019417477,1.0121359223300972,3537,4.292475728,34.06,-118.03
5.5161,15,8.126016260162602,1.1666666666666667,585,2.3780487804878048,39.04,-121.06
6.0382,26,5.332713755,1.053903345724907,1157,2.150557620817844,33.84,-118.38
3.8906,31,4.767258382642998,1.0059171597633136,1102,2.173570019723866,34.18,-118.43
2.4583,26,4.361643835616438,1.1753424657534246,1182,3.2383561643835614,34.06,-117.67
4.9063,15,6.013363028953229,1.024498886414254,1432,3.1893095768374167,34.08,-117.6
3.5313,38,5.511864406779661,1.040677966101695,1280,4.338983050847458,33.93,-118.2
